id,title,imageSrc,url,cookTime,carbohydrates,fat,protein,calories,like,dislike
2969,Bocados de Mantequilla de maní y Chocolate sin horno,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/378-diabetic-peanut-butter-chocolate-aot-energy-bites_AdobeStock_314579916_22622_28501105.jpg,https://www.diabetesfoodhub.org/recipes/bocados-de-mantequilla-de-maní-y-chocolate-sin-horno.html?home-category_id=20,,9.0,3.5,0.0,80.0,0.0,0.0
1034,Braised Brussels Sprouts With Pancetta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/braised-brussels-sprouts-crop_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/braised-brussels-sprouts-with-pancetta.html?home-category_id=20,10 min,6.0,6.0,4.0,95.0,0.0,1.0
2113,"Braised Collards, Potato & White Beans",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/recipe_3125574546.jpg,https://www.diabetesfoodhub.org/recipes/braised-collards-potato-and-white-beans.html?home-category_id=20,,64.0,8.0,14.0,370.0,4.0,1.0
108,Brown Rice Salmon Maki,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_108_BrownRiceSalmonroll_158338132_050118_28501105.jpg,https://www.diabetesfoodhub.org/recipes/brown-rice-salmon-maki.html?home-category_id=20,,27.0,12.0,15.0,270.0,0.0,0.0
125,Budget-Friendly Kale and Sausage Sauté,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_125_Budget-Friendly_Kale_and_Sausage%20Saut_PNCImages_02272018_438153979.jpg,https://www.diabetesfoodhub.org/recipes/budget-friendly-kale-and-sausage-sauté.html?home-category_id=20,15 min,17.0,6.0,14.0,170.0,3.0,0.0
2827,Burritos con Fajitas de Pollo en la Olla de cocción lenta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/497-diabetic-slow-cooker-chicken-burrito_AdobeStock_270329086_22622_28501105.jpg,https://www.diabetesfoodhub.org/recipes/burritos-con-fajitas-de-pollo-en-la-olla-de-cocción-lenta.html?home-category_id=20,6 hr,33.0,7.0,0.0,260.0,0.0,0.0
2602,Casamiento de Quinoa y Frijoles por Ingrid Hoffmann,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1658-diabetic-quinoa-beans-casamiento_latin-comfort-foods_092618_1021x779_3_28501105.jpg,https://www.diabetesfoodhub.org/recipes/casamiento-de-quinoa-y-frijoles-por-ingrid-hoffmann.html?home-category_id=20,33 min,26.0,3.0,0.0,160.0,0.0,0.0
150,Cauliflower with Pancetta and Onions,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-11-cauliflower-with-pancetta-and-onions_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/cauliflower-with-pancetta-and-onions.html?home-category_id=20,30 min,2.0,4.5,2.0,55.0,1.0,0.0
2930,Champiñones portobello y cebollas con Glaseado balsámico,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_796_Bruschetta-portabellaMush%2C%20TomatoBasil%2C%20BeanGarlicHerbLemon_StressFreeKitchen_22619_544486295.jpg,https://www.diabetesfoodhub.org/recipes/champiñones-portobello-y-cebollas-con-glaseado-balsámico.html?home-category_id=20,30 min,5.0,0.5,0.0,30.0,0.0,1.0
2856,Champiñones rellenos de salchicha,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-11-12-sausage-stuffed_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/champiñones-rellenos-de-salchicha.html?home-category_id=20,14 min,17.0,3.0,0.0,115.0,0.0,0.0
153,Chicken and Apricot Tagine,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/153-diabetic-apricot-tagine_AdobeStock296609659_012121_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chicken-and-apricot-tagine.html?home-category_id=20,35 min,14.0,8.0,18.0,200.0,1.0,0.0
649,Chicken–White Bean Soup With Fresh Veggie Topper,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_649_2Step_ChickenWhiteBeanSoupWith%20FreshVeggieTopper_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/chicken–white-bean-soup-with-fresh-veggie-topper.html?home-category_id=20,10 min,25.0,12.0,31.0,325.0,3.0,0.0
1964,Chickpea Pasta & Seasoned Ricotta with Caramelized Fennel and Onion,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1964-diabetic-chickpea-pasta-ricotta-fennel-onion_blue-apron_050820_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chickpea-pasta-seasoned-ricotta-with-caramelized-fennel-and-onion.html?home-category_id=20,20 min,72.0,24.0,30.0,580.0,0.0,0.0
2729,Chili vegetariano,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/576-diabetic-vegetarian-chili_AdobeStock126991574_100720_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chili-vegetariano.html?home-category_id=20,,33.0,3.0,0.0,179.0,2.0,0.0
3500,Chocolate Peanut Butter Cup Yogurt Parfait,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Splenda_Recipes_ChocolatePeanutButterCupYogurtParfait_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chocolate-peanut-butter-cup-yogurt-parfait.html?home-category_id=20,40 min,15.0,11.0,13.0,200.0,0.0,0.0
2931,Chuletas de cerdo rellenas con Manzanas y Dátiles,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/mar2015-pork-chops-stuff-w_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/chuletas-de-cerdo-rellenas-con-manzanas-y-dátiles.html?home-category_id=20,30 min,14.0,10.0,0.0,230.0,0.0,0.0
2316,Chuletas de cerdo y yogur de limón en conserva con verduras salteadas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1970-diabetic-pork-chops-preserved-lemon-yogurt_BlueApron_62421_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chuletas-de-cerdo-y-yogur-de-limón-en-conserva-con-verduras-salteadas.html?home-category_id=20,20 min,18.0,14.0,0.0,390.0,0.0,0.0
2151,Cinnamon Roasted Carrots & Cranberries,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Cinnamon%20Roasted%20Carrots_7376454.jpg,https://www.diabetesfoodhub.org/recipes/cinnamon-roasted-carrots-cranberries.html?home-category_id=20,55 min,15.0,0.0,1.0,60.0,0.0,0.0
193,Congrí Light (Cuban Black Beans and Rice),https://static.diabetesfoodhub.org/system/thumbs/themes/theme_foodhub/assets/images/default_image_300x200_2354441386.jpg,https://www.diabetesfoodhub.org/recipes/congrí-light-cuban-black-beans-and-rice.html?home-category_id=20,1 hr,29.0,2.0,7.0,160.0,0.0,0.0
671,Corn Bhutta (Roasted Corn on the Cob),https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_671_CornBhutta_IndianCuisine_050318_28501105.jpg,https://www.diabetesfoodhub.org/recipes/corn-bhutta-roasted-corn-on-the-cob.html?home-category_id=20,5 min,13.0,1.0,2.0,60.0,13.0,3.0
194,"Corn, Tomato, Pea and Dill Salad",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/may13_corn-tomato-pea-salad_279x200_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/corn-tomato-pea-and-dill-salad.html?home-category_id=20,,10.0,7.0,2.0,105.0,0.0,0.0
2443,"Crema de menta y chocolate ""Buena crema""",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1836-Diabetic-peppermint-chocolate-ice-cream_clean-simple-ckbk_DFNovDec19_101020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crema-de-menta-y-chocolate-buena-crema.html?home-category_id=20,,24.0,2.5,0.0,110.0,0.0,0.0
679,Creole Red Bean Ratatouille,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_679_Creole_Red_Bean_Ratatouille_DiabetesHeartHealthy_022518_544486295.jpg,https://www.diabetesfoodhub.org/recipes/creole-red-bean-ratatouille.html?home-category_id=20,,41.0,7.0,15.0,280.0,0.0,0.0
2431,Crepes de chía y bayas en olla instantánea,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1851-diabetic-instant-pot-dessert-chia-berry-crepes_instant-pot-diabetes-ckbk_111420_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crepes-de-chía-y-bayas-en-olla-instantánea.html?home-category_id=20,5 min,28.0,3.0,0.0,170.0,0.0,0.0
1843,Crunchy Coleslaw Turkey Sandwich,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1843-diabetic-coleslaw-turkey-sandwich_mix-and-match-meals_shutterstock1009797748_102519_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crunchy-coleslaw-turkey-sandwich.html?home-category_id=20,,33.0,7.0,40.0,350.0,1.0,0.0
1984,Crustless Asparagus and Tomato Quiche,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1984-diabetic-breakfast-Asparagus-tomato-Quiche_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crustless-asparagus-and-tomato-quiche.html?home-category_id=20,40 min,10.0,5.0,15.0,150.0,6.0,1.0
1148,Dijon and Horseradish Deviled Eggs,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1148-diabetic-deviled-eggs_AdobeStock237393241_040221_3072185004.jpg,https://www.diabetesfoodhub.org/recipes/dijon-and-horseradish-deviled-eggs.html?home-category_id=20,7 min,3.0,4.0,7.0,75.0,0.0,0.0
3368,Emparedado de Aguacate y Verduras,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/052-diabetic-Avocado-Veggie-Sandwich_PNC_MG_3846-%28ZF-5661-35964-1-118%2902232018_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/emparedado-de-aguacate-y-verduras.html?home-category_id=20,,28.0,11.0,0.0,220.0,0.0,0.0
2619,Enrollados de Pavo y pesto,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Mar14_Turkey_Roll_Up_1_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/enrollados-de-pavo-y-pesto.html?home-category_id=20,,26.0,3.5,0.0,205.0,0.0,0.0
3029,Ensalada de col rizada y quinua,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/329-diabetic-kale-quinoa-salad_AdobeStock134505119_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ensalada-de-col-rizada-y-quinua.html?home-category_id=20,20 min,19.0,8.0,0.0,160.0,0.0,0.0
2473,"Ensalada de espinacas, aguacate y bayas de verano",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1805-diabetic-spinach-avocado-summer-berry-salad_SuperfoodsCookbook_DFJulAug19_62020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ensalada-de-espinacas-aguacate-y-bayas-de-verano.html?home-category_id=20,,9.0,6.0,0.0,90.0,0.0,0.0
3079,Ensalada de Mariscos a la Parrilla y Quinua con Mango y Aguacate,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-06-grilled-seafood-and-quinoa-salad-with-mango-and-avocado_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/ensalada-de-mariscos-a-la-parrilla-y-quinua-con-mango-y-aguacate.html?home-category_id=20,,56.0,16.0,0.0,470.0,0.0,0.0
2475,Ensalada de verano de durazno y maíz,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/17XX-diabetic-summer-peach-corn-salad_sabores-de-cuba_013019_2959761670_7376454.jpg,https://www.diabetesfoodhub.org/recipes/ensalada-de-verano-de-durazno-y-maíz.html?home-category_id=20,25 min,33.0,6.0,0.0,180.0,0.0,0.0
1747,Flan de canela,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1747-espanol-diabetic-flan-de-canela_latin-comfort-foods_013019_28501105.jpg,https://www.diabetesfoodhub.org/recipes/flan-de-canela.html?home-category_id=20,5 hr,22.0,3.5,10.0,160.0,16.0,5.0
700,"Fresh Corn, Tomato, And Avocado Salad With Shrimp",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_700_FreshCornTomatoAvocadoSaladWithShrimp_SixOClockScramble_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/fresh-corn-tomato-and-avocado-salad-with-shrimp.html?home-category_id=20,4 min,12.0,10.0,17.0,195.0,1.0,0.0
3372,Frittata de Espárragos,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/050-diabetic-asparagus-frittata_iStock874474148_22119_28501105.jpg,https://www.diabetesfoodhub.org/recipes/frittata-de-espárragos.html?home-category_id=20,5 min,4.0,4.5,0.0,100.0,0.0,0.0
3037,Frittata italiana de Salchicha,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/323-Italian-Sausage-Frittata-Diabetic_481358922_04112018%20_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/frittata-italiana-de-salchicha.html?home-category_id=20,25 min,45.0,15.0,0.0,420.0,0.0,0.0
3519,Galletas de avena con especias y arce y calabaza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Maple%20Pumpkin%20Diabetic%20Cookies_3378547104_7376454.png,https://www.diabetesfoodhub.org/recipes/galletas-de-avena-con-especias-y-arce-y-calabaza.html?home-category_id=20,25 min,16.0,6.0,2.0,120.0,0.0,0.0
251,Garlic Sautéed Spinach and Kale,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/251-diabetic-garlic-sauteed-spinach-kale_AdobeStock387104730_112420_28501105.jpg,https://www.diabetesfoodhub.org/recipes/garlic-sautéed-spinach-and-kale.html?home-category_id=20,8 min,7.0,4.5,4.0,75.0,5.0,1.0
252,Garlic Shrimp on a Cucumber Flower,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/aug_shrimp_on_cucumber_279x200_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/garlic-shrimp-on-a-cucumber-flower.html?home-category_id=20,,2.0,3.0,7.0,65.0,0.0,0.0
253,Garlicky Sautéed Spinach,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/253-diabetic-roasted-garlic-spinach_AdobeStock234670448_02221_28501105.jpg,https://www.diabetesfoodhub.org/recipes/garlicky-sautéed-spinach.html?home-category_id=20,35 min,6.0,3.5,2.0,60.0,0.0,0.0
2926,Granola energética,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/414-Diabetic-power-granola_AdobeStock_182490289_22622_28501105.jpg,https://www.diabetesfoodhub.org/recipes/granola-energética.html?home-category_id=20,,8.0,17.0,0.0,200.0,0.0,0.0
285,Grilled Portabellas with Tomato and Tuscan Herbs,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/285-GrilledPortabellasTomatoTuscanHerbsDiabetic_479054191_04112018%20_28501105.jpg,https://www.diabetesfoodhub.org/recipes/grilled-portabellas-with-tomato-and-tuscan-herbs.html?home-category_id=20,,5.0,9.0,2.0,105.0,1.0,0.0
290,Grilled Steak Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/290-diabetic-grilled-steak-salad_090718_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/grilled-steak-salad.html?home-category_id=20,12 min,8.0,7.0,17.0,170.0,0.0,1.0
299,Grilled Zucchini with Feta Cheese,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/299-diabetic-grilled-zucchini-feta_AdobeStock144864124_012121_28501105.jpg,https://www.diabetesfoodhub.org/recipes/grilled-zucchini-with-feta-cheese.html?home-category_id=20,10 min,3.0,3.0,2.0,45.0,2.0,0.0
3296,Hash de salchicha de pollo económico,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_117_Budget-Friendly_Chicken_Sausage_Hash_PNCImages_2272019_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/hash-de-salchicha-de-pollo-económico.html?home-category_id=20,15 min,29.0,8.0,0.0,230.0,0.0,0.0
3171,Helado de Chocolate sin Lácteos ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/218-DiabeticChocolateIceCream_484895717_61119_28501105.jpg,https://www.diabetesfoodhub.org/recipes/helado-de-chocolate-sin-lácteos.html?home-category_id=20,,19.0,7.0,0.0,125.0,0.0,0.0
1688,Instant Pot Chicken Sausage and Zucchini Stuffed Potatoes,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1688-diabetic-instant-pot-chicken-sausage-zucchini-stuffed-potatoes_instant-pot-diabetes-ckbk_052819_28501105.jpg,https://www.diabetesfoodhub.org/recipes/instant-potchicken-sausage-and-zucchini-stuffed-potatoes.html?home-category_id=20,30 min,45.0,12.0,16.0,350.0,2.0,0.0
2010,Lemon-Mint Sugar Snap Peas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2010-diabetic-Lemon-Mint-Sugar-Snap-Peas_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/lemon-mint-sugar-snap-peas.html?home-category_id=20,5 min,4.0,1.0,1.0,35.0,1.0,1.0
337,Lentil Bruschetta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_337_Lentil_Bruschetta_MG_6530-%28ZF-5661-35964-1-025%29_02282018_438153979.jpg,https://www.diabetesfoodhub.org/recipes/lentil-bruschetta.html?home-category_id=20,,23.0,2.5,6.0,135.0,0.0,0.0
3060,Lonchera casera saludable,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_303_Healthy_Homemade_Lunch_in_a_pack_MG_5812-196-%28ZF-5661-35964-1-021%29._02282018jpg_1_3995916988.jpg,https://www.diabetesfoodhub.org/recipes/lonchera-casera-saludable.html?home-category_id=20,,53.0,14.0,0.0,470.0,0.0,0.0
2513,Maduros al Horno,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1756-espanol-diabetic-maduros-al-horno_latin-comfort-foods_13022_28501105.jpg,https://www.diabetesfoodhub.org/recipes/maduros-al-horno-a.html?home-category_id=20,18 min,15.0,0.0,0.0,60.0,0.0,0.0
2546,Maíz Dulce y Cremoso,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1719-diabetic-sweet-creamy-corn_shutterstock1217417338_12920_28501105.jpg,https://www.diabetesfoodhub.org/recipes/maíz-dulce-y-cremoso.html?home-category_id=20,,17.0,4.0,0.0,110.0,0.0,0.0
1668,Mango Mango Salad with Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1668-diabetic-mango-chicken-salad_new-soul-food-cookbook_100518_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/mango-mango-salad-with-chicken.html?home-category_id=20,,14.0,5.0,16.0,160.0,3.0,0.0
2229,Neces mixtas caramelizadas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2058-diabetic-Candies-Mixed-Nuts_Splenda_42722_28501105.jpg,https://www.diabetesfoodhub.org/recipes/neces-mixtas-caramelizadas.html?home-category_id=20,30 min,5.0,18.0,0.0,180.0,0.0,0.0
2322,Pasta de garbanzos y ricotta sazonada con hinojo y cebolla caramelizados,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1964-diabetic-chickpea-pasta-ricotta-fennel-onion_blue-apron_50821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/pasta-de-garbanzos-y-ricotta-sazonada-con-hinojo-y-cebolla-caramelizados.html?home-category_id=20,20 min,72.0,24.0,0.0,580.0,0.0,0.0
2850,Pasteles salados de coliflor y queso,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/jan2015-cauliflower-cakes_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/pasteles-salados-de-coliflor-y-queso.html?home-category_id=20,,3.0,2.0,0.0,50.0,1.0,0.0
2519,Pollo Saltado Peruano,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1750-espanol-diabetic-pollo-saltado-peruano_latin-comfort-foods_13022_28501105.jpg,https://www.diabetesfoodhub.org/recipes/pollo-saltado-peruano-b.html?home-category_id=20,16 min,9.0,6.0,0.0,200.0,0.0,0.0
795,Pork and Avocado Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_795_Pork%20and%20avocado%20salad%20wraps%20with%20cranberry%20splashed%20ginger%20tea_4IngredientCookbook_022518_544486295.jpg,https://www.diabetesfoodhub.org/recipes/pork-and-avocado-salad.html?home-category_id=20,10 min,8.0,13.0,28.0,260.0,1.0,0.0
3285,Receta económica de chuletas de cerdo con salsa de melocotón,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/128-diabetic-pork-chops-peach-salsa-budget-friendly_AdobeStock_30801834_22522_28501105.jpg,https://www.diabetesfoodhub.org/recipes/receta-económica-de-chuletas-de-cerdo-con-salsa-de-melocotón.html?home-category_id=20,8 min,10.0,9.0,0.0,210.0,0.0,0.0
453,Roasted Green Beans in Champagne Vinaigrette,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/453-diabetic-roasted-green-beans-vinaigrette_AdobeStock94345032_022321_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-green-beans-in-champagne-vinaigrette.html?home-category_id=20,25 min,9.0,3.5,2.0,70.0,1.0,0.0
2035,Roasted Red Pepper Tomato Sauce,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2035-diabetic-Red-Pepper-Tomato-Sauce_DaVita_040821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/red-pepper-tomato-sauce.html?home-category_id=20,,3.0,7.0,1.0,75.0,2.0,0.0
469,Salad Greens with Spiced Pecans,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/469-diabetic-salad-greens-spiced-pecans-goat-cheese_AdobeStock259231178_012221_28501105.jpg,https://www.diabetesfoodhub.org/recipes/salad-greens-with-spiced-pecans.html?home-category_id=20,7 min,11.0,13.0,3.0,170.0,0.0,0.0
1941,Seared Chicken & Goat Cheese Sauce with Roasted Potatoes and Carrot-Pepper Agrodulce,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1941-diabetic-seared-chicken-goat-cheese-sauce_Blue-Apron_040120_28501105.jpg,https://www.diabetesfoodhub.org/recipes/seared-chicken-goat-cheese-sauce-with-roasted-potatoes-and-carrot-pepper-agrodulce.html?home-category_id=20,30 min,52.0,11.0,44.0,470.0,0.0,0.0
489,Shrimp Lettuce Wraps,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/jul13_foodie_shrimp_wrap_istock18822293_279x200_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/shrimp-lettuce-wraps.html?home-category_id=20,,7.0,4.0,11.0,105.0,0.0,0.0
1525,Smoky Mushrooms,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/smoky-mushrooms-May16_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/smoky-mushrooms.html?home-category_id=20,45 min,4.0,10.0,4.0,110.0,2.0,0.0
3036,Sopa cremosa de Pollo y Maíz con jalapeños,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/325-diabetic-jalapeno-chicken-corn-chowder_Diabetes-Cookbook_DFJulAug19_62020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/sopa-cremosa-de-pollo-y-maíz-con-jalapeños.html?home-category_id=20,30 min,21.0,3.5,0.0,180.0,0.0,0.0
2201,Sopa de Guisantes partidos con Sorgo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/sorghum-split-pea-soup_1_2779282754.png,https://www.diabetesfoodhub.org/recipes/sopa-de-guisantes-partidos-con-sorgo.html?home-category_id=20,1 hr,46.0,6.0,0.0,320.0,0.0,0.0
2419,Sopa Italiana de Pollo en la Instant Pot con Alcachofas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1864-diabetic-instant-pot-hearty-chicken-italian-soup-artichokes_IPContest_shutterstock1545340778_120620_28501105.jpg,https://www.diabetesfoodhub.org/recipes/sopa-italiana-de-pollo-en-la-instant-pot-con-alcachofas.html?home-category_id=20,40 min,23.0,6.0,0.0,200.0,0.0,0.0
842,Southern Italian Fava Bean Purèe (Maccu),https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_842_SouthernItalianFavaBeanPuree_ItalianDiabetesCookbook_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/southern-italian-fava-bean-purèe-maccu.html?home-category_id=20,1 hr 5 min,6.0,5.0,2.0,80.0,0.0,0.0
1533,Speedy Shakshuka,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/speedy-shakshuka-recipe-Jan16_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/speedy-shakshuka.html?home-category_id=20,30 min,25.0,9.0,12.0,230.0,0.0,0.0
3507,Spiced Dutch Baby with Pumpkin Butter,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic%20pumpkin%20spice%20dutch%20baby_7376454.png,https://www.diabetesfoodhub.org/recipes/spiced-dutch-baby-with-pumpkin-butter.html?home-category_id=20,50 min,11.0,9.0,5.0,140.0,0.0,0.0
852,Spiced Lemon Yogurt Chicken Tenders,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_852_2Step_SpicedLemonYogurtChickenTenders_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/spiced-lemon-yogurt-chicken-tenders.html?home-category_id=20,6 min,5.0,3.0,30.0,175.0,0.0,0.0
1538,Spiced Shrimp With Grilled Lemon,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/spiced-shrimp-with-grilled-lemon_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/spiced-shrimp-with-grilled-lemon.html?home-category_id=20,6 min,3.0,4.5,20.0,125.0,0.0,0.0
1716,Spinach and Orange Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1716-diabetic-spinach-orange-salad_Diab-Heart-Healthy-for-Two_012819_28501105.jpg,https://www.diabetesfoodhub.org/recipes/spinach-and-orange-salad.html?home-category_id=20,,13.0,5.0,4.0,105.0,2.0,0.0
518,Spinach Pesto Halibut,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/518-diabetic-spinach-pesto-fish_AdobeStock323286966_012221_28501105.jpg,https://www.diabetesfoodhub.org/recipes/spinach-pesto-halibut.html?home-category_id=20,10 min,2.0,17.0,26.0,260.0,0.0,0.0
522,"Spinach, Tomato and Feta Cheese Baked Egg",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/shutterstock_182679755_438153979.jpg,https://www.diabetesfoodhub.org/recipes/spinach-tomato-and-feta-cheese-baked-egg.html?home-category_id=20,,1.0,4.5,7.0,75.0,0.0,0.0
1916,Stir-Fried Vegetables & Freekeh with Eggs & Gochujang Honey Drizzle,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1916-diabetic-stir-fried-vegetables-freekeh_Blue-Apron_021920_28501105.jpg,https://www.diabetesfoodhub.org/recipes/stir-fried-vegetables-freekeh-with-eggs-gochujang-honey-drizzle.html?home-category_id=20,30 min,50.0,24.0,21.0,480.0,0.0,0.0
1569,"Strawberries With Balsamic Glaze, Black Pepper, and Tarragon",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Jun14_strawberries_balsamic_glaze_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/strawberries-with-balsamic-glaze-black-pepper-and-tarragon.html?home-category_id=20,,5.0,0.0,0.0,20.0,0.0,1.0
928,Summer Main Dish Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecID_928_SummerMainDishSalad_121873341_060618_28501105.jpg,https://www.diabetesfoodhub.org/recipes/summer-main-dish-salad.html?home-category_id=20,10 min,26.0,10.0,30.0,310.0,1.0,1.0
